,Word,Frequency
0,“,1
1,give,2
2,breath,3
3,life,3
4,”,1
5,without,1
6,oxygen,3
7,possibl,2
8,get,1
9,enough,2
10,depend,1
11,lung,12
12,surviv,1
13,healthi,3
14,live,2
15,’,1
16,main,2
17,role,2
18,bring,1
19,air,4
20,atmospher,1
21,extract,1
22,pass,1
23,bloodstream,1
24,circul,1
25,organ,1
26,tissu,1
27,bodi,1
28,time,2
29,blood,3
30,collect,1
31,carbon,1
32,dioxid,1
33,wast,1
34,push,1
35,back,1
36,exhal,1
37,also,5
38,filter,1
39,toxin,1
40,metabolis,1
41,biochem,1
42,work,1
43,hard,1
44,us.howev,1
45,along,1
46,econom,1
47,social,1
48,develop,4
49,around,2
50,us,2
51,becom,2
52,sever,1
53,pollut,6
54,toxic,1
55,emiss,1
56,factori,1
57,citi,1
58,micro,1
59,dust,1
60,vehicl,1
61,etc.,1
62,make,1
63,harder,1
64,inhal,1
65,air.air,1
66,well-known,1
67,grow,1
68,concern,2
69,hà,3
70,nội,3
71,especi,2
72,due,2
73,particul,1
74,matter,1
75,pm,1
76,preval,1
77,pm2.5,1
78,sourc,1
79,traffic,1
80,mani,1
81,habit,1
82,surround,1
83,area,1
84,northern,1
85,việt,1
86,nam,1
87,particularli,1
88,increas,3
89,risk,2
90,smoke,1
91,infect,2
92,diseas,3
93,post,1
94,covid,1
95,.dure,1
96,peak,1
97,peopl,3
98,complain,1
99,cough,1
100,difficult,1
101,respiratori,3
102,tract,1
103,children,2
104,chronic,2
105,cardiac,2
106,experi,1
107,asthma,2
108,attack,2
109,cerebr,1
110,attack.breath,1
111,danger,1
112,pregnanc,1
113,lead,1
114,prematur,1
115,birth,2
116,lower,1
117,weight,1
118,may,3
119,slower,1
120,allergi,1
121,adult,1
122,bronchiti,1
123,cancer.aft,1
124,covid-19,3
125,pandem,1
126,awar,1
127,essenti,1
128,might,1
129,want,1
130,know,1
131,are.hanoi,1
132,french,1
133,hospit,1
134,propos,1
135,check-up,1
136,includ,2
137,consult,1
138,specialist,1
139,ct-scan,1
140,thorax,2
141,pulmonari,1
142,function,1
143,test,3
144,relat,1
145,outcom,2
146,allow,1
147,help,3
148,take,2
149,action,2
150,prevent,1
151,sick,1
152,inde,1
153,avoid,1
154,worsen,1
155,disease.low,1
156,dose,4
157,ct,8
158,scan,8
159,latest,2
160,method,2
161,modern,1
162,spiral,1
163,safe,1
164,dramat,1
165,minim,2
166,effect,1
167,radiat,5
168,exposur,4
169,patient,2
170,involv,2
171,approxim,1
172,1msv/exam,1
173,equival,1
174,classic,1
175,radiolog,1
176,exam,1
177,wherea,1
178,normal,2
179,routin,2
180,chest,3
181,7msv,1
182,low,2
183,even,2
184,compar,2
185,natur,1
186,background,1
187,3.1,1
188,msv,1
189,/person/year.stil,1
190,provid,1
191,excel,1
192,diagnost,1
193,result,2
194,detect,3
195,pulmo-pleur,1
196,lesion,2
197,standard,2
198,x-ray,2
199,early-stag,1
200,cancer,1
201,pneumonia,4
202,viral,1
203,caus,1
204,use,2
205,diagnos,1
206,rt-pcr,1
207,sars-cov-2,1
208,done,1
209,bronchiectasi,1
210,emphysema,1
211,mediastin,1
212,tumor,2
213,wall,1
214,etc.it,1
215,follow,2
216,known,1
217,doctor,1
218,evalu,1
219,treatment,2
220,requir,1
221,multipl,1
222,control,1
223,exams.thorax,1
224,low-dos,1
225,safer,1
226,higher,1
227,valu,1
228,diagnosi,1
229,play,1
230,signific,1
231,screen,1
232,context,1
233,coronaviru,1
234,spread,1
235,world,1
236,—,1
