,Word,Frequency
0,new,1
1,york,1
2,—,2
3,việt,2
4,nam,2
5,indonesia,2
6,deliv,2
7,joint,1
8,speech,1
9,support,5
10,effort,2
11,govern,4
12,haiti,12
13,constitut,2
14,reform,1
15,call,2
16,parti,2
17,enhanc,1
18,dialogu,3
19,video,1
20,confer,1
21,un,4
22,secur,1
23,council,1
24,unsc,2
25,friday.th,1
26,meet,1
27,look,1
28,situat,3
29,report,1
30,secretary-gener,2
31,oper,1
32,integr,2
33,offic,4
34,binuh,4
35,.both,1
36,express,1
37,concern,2
38,difficulti,1
39,uncertainti,1
40,regard,1
41,especi,1
42,impact,1
43,covid-19,2
44,pandemic.they,1
45,said,3
46,back,1
47,elector,1
48,process,1
49,intensif,1
50,women,1
51,’,3
52,participation.th,1
53,two,1
54,countri,3
55,also,1
56,laud,1
57,measur,2
58,urg,1
59,work,2
60,group,2
61,identifi,1
62,concret,1
63,help,1
64,deal,1
65,press,1
66,issues.oth,1
67,member,1
68,prais,1
69,role,1
70,polit,5
71,transform,1
72,stress,1
73,need,1
74,step,1
75,reform.they,1
76,voic,1
77,arm,1
78,crimin,1
79,gang,1
80,appeal,1
81,intern,1
82,commun,2
83,continu,1
84,handl,1
85,challenges.helen,1
86,la,1
87,lime,1
88,special,1
89,repres,1
90,head,1
91,calm,1
92,recent,1
93,peopl,1
94,join,1
95,combat,1
96,pandemic.ha,1
97,confirm,1
98,"4,900",1
99,case,1
100,far,1
101,84,1
102,death,1
103,ad,1
104,economi,1
105,expect,1
106,contract,1
107,4,1
108,per,2
109,cent,1
110,year,1
111,inflat,1
112,would,1
113,expand,1
114,20,1
115,cent.th,1
116,assist,2
117,violenc,1
118,reduct,1
119,justic,1
120,rule,2
121,law,2
122,human,2
123,right,1
124,unemploy,1
125,youth,1
126,vulner,1
127,basic,1
128,social,1
129,servic,1
130,deliveri,1
131,resili,1
132,said.establish,1
133,june,1
134,25,1
135,2019,1
136,primarili,1
137,state,1
138,institut,1
139,strengthen,1
140,stabil,1
141,good,1
142,includ,2
143,advanc,1
144,peac,1
145,stabl,1
146,environ,1
147,inclus,1
148,inter-haitian,1
149,nation,3
150,protect,1
151,promot,1
152,rights.th,1
153,activ,1
154,mission,1
155,aim,1
156,creat,1
157,sustain,1
158,develop,2
159,19,1
160,agenc,1
161,fund,1
162,programm,2
163,unit,1
164,team,1
165,humanitarian,1
166,led,1
167,author,1
168,vn,1
