,Word,Frequency
0,hà,2
1,nội,2
2,—,2
3,ninety-f,1
4,year,2
5,ago,1
6,june,3
7,21,1
8,1926,2
9,first,3
10,issu,4
11,youth,2
12,newspap,16
13,repres,1
14,voic,4
15,vietnames,17
16,revolutionari,13
17,leagu,1
18,found,2
19,nguyễn,1
20,ái,1
21,quốc,1
22,aka,1
23,ho,1
24,chi,1
25,minh,2
26,publish,3
27,mark,1
28,birth,2
29,việt,7
30,nam,4
31,’,8
32,press,23
33,countri,6
34,remain,1
35,yoke,1
36,french,4
37,coloni,3
38,rule.aft,1
39,father,1
40,set,1
41,worker,2
42,farmer,2
43,spread,2
44,patriot,2
45,light,1
46,scientif,1
47,social,2
48,revolut,3
49,soldier,2
50,1927,1
51,encourag,2
52,armi,4
53,stand,1
54,oppressor,1
55,peopl,19
56,hammer,1
57,sickl,1
58,–,4
59,mouthpiec,1
60,indochines,1
61,communist,4
62,parti,12
63,1929,1
64,among,1
65,others.despit,1
66,arrest,1
67,success,1
68,magazin,6
69,put,1
70,circul,2
71,within,1
72,cell,2
73,regim,1
74,includ,4
75,hoả,1
76,lò,1
77,prison,2
78,red,1
79,inmat,1
80,guid,2
81,torch,1
82,buôn,1
83,thuột,1
84,jail,1
85,addit,2
86,mani,4
87,student,1
88,organis,5
89,across,1
90,country.accord,1
91,gener,2
92,govern,4
93,indochina,2
94,1936,1
95,230,1
96,journal,1
97,type,2
98,nam.sinc,1
99,upheld,1
100,banner,1
101,convey,1
102,aspir,1
103,nation,7
104,fight,2
105,independ,3
106,freedom,2
107,pursuit,1
108,socialism.in,1
109,follow,1
110,incorpor,1
111,polit,3
112,struggl,6
113,arm,2
114,contribut,3
115,build,4
116,forc,3
117,toward,1
118,upris,1
119,seiz,1
120,back,2
121,power,1
122,august,1
123,1945.dure,1
124,resist,3
125,war,5
126,colonialist,1
127,attempt,1
128,regain,1
129,control,1
130,1945,1
131,born,2
132,one,2
133,anoth,1
134,serv,4
135,dissemin,1
136,marxism-lenin,1
137,ideolog,1
138,nam',1
139,civil,1
140,right,1
141,inspir,1
142,resolut,1
143,imperi,2
144,feudal,1
145,prepar,1
146,take,1
147,opportun,1
148,elev,1
149,new,7
150,height.som,1
151,exemplari,1
152,news,6
153,agenc,12
154,radio,4
155,period,1
156,salvat,1
157,vietnam,5
158,liber,1
159,later,1
160,merg,1
161,vna,1
162,'s,4
163,review,1
164,art,1
165,vanguard,1
166,labour,1
167,promin,1
168,day.dur,1
169,infiltr,1
170,everi,1
171,part,1
172,societi,1
173,remot,1
174,area,1
175,place,1
176,enemi,1
177,held,1
178,controland,1
179,would,1
180,welcomed.th,1
181,even,1
182,reach,1
183,oversea,1
184,audienc,1
185,like-mind,1
186,friend,1
187,around,1
188,world,2
189,help,5
190,understand,1
191,righteous,1
192,revolution.on,1
193,2,1
194,1950,2
195,journalist,4
196,associ,2
197,establish,1
198,juli,1
199,join,1
200,intern,2
201,journalists.on,1
202,may,1
203,20,1
204,1957,1
205,presid,1
206,democrat,2
207,republ,2
208,hồ,1
209,chí,1
210,promulg,1
211,law,3
212,no.100sl/l002,1
213,chapter,1
214,reaffirm,1
215,respons,1
216,“,2
217,administr,1
218,whether,1
219,belong,1
220,mass,1
221,privat,1
222,tool,1
223,must,1
224,interest,3
225,fatherland,1
226,protect,4
227,democraci,1
228,support,1
229,nam.,1
230,”,2
231,american,2
232,made,2
233,great,1
234,stride,1
235,anti-french,1
236,evolv,1
237,mission.in,1
238,alreadi,1
239,avail,1
240,seri,1
241,channel,2
242,emerg,2
243,central,1
244,level,2
245,provinc,1
246,citi,1
247,district,1
248,union,1
249,sector,1
250,sever,1
251,foreign-languag,1
252,also,3
253,introduc,1
254,friends.ov,1
255,decad,1
256,matur,1
257,consider,1
258,aspect,1
259,becom,2
260,sharp,2
261,instrument,2
262,state,6
263,propaganda,1
264,advocaci,1
265,educ,1
266,whole,1
267,unit,2
268,overcom,1
269,hardship,1
270,bring,1
271,victori,1
272,revolution.in,1
273,weather,1
274,challeng,1
275,never,1
276,shi,1
277,make,3
278,sacrific,2
279,present,1
280,front,1
281,report,1
282,develop,2
283,foreign,1
284,enemies.thousand,1
285,offici,1
286,stood,1
287,side,2
288,volunt,1
289,battlefield,1
290,hundr,1
291,journalist-martyr,1
292,brave,1
293,fatherland.nearli,1
294,centuri,1
295,sinc,1
296,weekli,1
297,blossom,1
298,number,1
299,quality.accord,1
300,data,1
301,ministri,1
302,inform,4
303,commun,1
304,end,1
305,novemb,1
306,2019,1
307,total,1
308,850,1
309,179,1
310,648,1
311,23,1
312,onlin,1
313,site,1
314,72,1
315,certifi,1
316,televis,1
317,broadcast,2
318,two,1
319,64,1
320,local,1
321,broadcasters.ther,1
322,"41,000",1
323,work,1
324,"20,407",1
325,grant,1
326,cards.at,1
327,time,2
328,fastest,1
329,popular,1
330,mean,1
331,keep,1
332,touch,2
333,solv,1
334,problem,1
335,combat,1
336,vile,1
337,conspiraci,1
338,trick,1
339,hostil,2
340,well,2
341,erron,1
342,slant,1
343,thought,1
344,action,2
345,movement.th,1
346,effect,1
347,sovereignti,1
348,sea,1
349,island,1
350,crusad,1
351,corrupt,1
352,waste.press,1
353,activ,1
354,maintain,1
355,stabil,1
356,sustain,1
357,caus,1
358,innov,1
359,gradual,1
360,lifestyles.th,1
361,promot,3
362,econom,1
363,busi,1
364,model,1
365,factor,1
366,good,2
367,deed,1
368,uphold,1
369,valu,1
370,cultur,1
371,tradit,1
372,select,1
373,acquir,1
374,influenc,1
375,advanc,2
376,world.report,1
377,editor,1
378,gotten,1
379,contemporari,1
380,life,1
381,concern,1
382,danger,1
383,produc,1
384,qualiti,1
385,work.th,1
386,fulfil,1
387,duti,1
388,bridg,1
389,public,1
390,import,1
391,polici,1
392,mechan,1
393,respond,1
394,demand,1
395,people.howev,1
396,reveal,1
397,limit,1
398,shortcom,1
399,similar,1
400,content,1
401,express,1
402,appear,1
403,vagu,1
404,ident,1
405,mission,1
406,unhealthi,1
407,competit,2
408,view,1
409,click,1
410,led,1
411,misinform,1
412,unverifi,1
413,reports.to,1
414,materialis,1
415,viewpoint,1
416,system,2
417,country-build,1
418,effort,1
419,plan,1
420,2025,1
421,aim,1
422,reorganis,1
423,country.in,1
424,context,1
425,relentless,1
426,technolog,1
427,fierc,1
428,variou,2
429,media,1
430,need,1
431,continu,1
432,cultiv,1
433,special,1
434,role,1
435,socio-polit,1
436,profess,1
437,reliabl,1
438,forum,1
439,weapon,1
440,immor,1
441,realis,1
442,ambit,1
443,prosper,1
444,robust,1
445,vn,1
