,Word,Frequency
0,hà,2
1,nội,2
2,—,2
3,vietnames,3
4,forc,3
5,engag,1
6,un,2
7,peacekeep,7
8,mission,2
9,central,3
10,african,4
11,republ,3
12,south,3
13,sudan,4
14,report,2
15,covid-19,7
16,situat,3
17,area,2
18,via,1
19,video,1
20,confer,2
21,monday.south,1
22,one,1
23,five,1
24,countri,2
25,rapid,1
26,rate,1
27,infect,4
28,among,1
29,risk,1
30,outbreak,2
31,expert,1
32,said.a,1
33,june,2
34,10,2
35,"1,604",1
36,case,3
37,includ,1
38,19,1
39,death,1
40,six,2
41,recoveries.du,1
42,limit,1
43,medic,3
44,capac,3
45,particularli,1
46,test,1
47,identifi,1
48,sars-cov-2,2
49,viru,2
50,number,2
51,peopl,1
52,coronaviru,1
53,may,1
54,actual,1
55,much,1
56,higher.it,1
57,expect,1
58,increas,1
59,rapidli,1
60,everi,1
61,day,1
62,govern,1
63,’,3
64,control.a,1
65,việt,3
66,nam,3
67,level-2,2
68,field,2
69,hospit,4
70,2,2
71,bentiu,1
72,citi,1
73,treat,2
74,927,1
75,patients.al,1
76,patient,1
77,came,1
78,treatment,1
79,reportedli,1
80,impress,1
81,satisfi,1
82,attitud,1
83,profession,1
84,qualif,1
85,foreign,1
86,languag,1
87,skill,1
88,'s,2
89,staff.meanwhil,1
90,announc,1
91,"1,888",1
92,fatal,1
93,40,1
94,recoveries.six,1
95,offic,1
96,unit,1
97,nation,3
98,multidimension,1
99,integr,1
100,stabilis,1
101,minusca,1
102,.hoàng,1
103,kim,1
104,phụng,1
105,director,1
106,depart,1
107,oper,1
108,said,4
109,sinc,1
110,leader,1
111,ministri,2
112,defenc,2
113,regularli,1
114,instruct,2
115,author,1
116,close,1
117,follow,1
118,diseas,2
119,direct,1
120,observ,1
121,regul,2
122,well,1
123,prevent,2
124,control,2
125,pandem,2
126,carri,1
127,task,1
128,especi,1
129,collect,1
130,examin,1
131,patients.th,1
132,also,2
133,prepar,1
134,plan,1
135,scenario,1
136,spread,1
137,cope,1
138,relev,1
139,agenc,1
140,strengthen,1
141,supplement,1
142,equip,1
143,necessities.speak,1
144,senior,1
145,lieuten,1
146,gener,1
147,nguyễn,1
148,chí,1
149,vịnh,1
150,deputi,1
151,minist,1
152,highli,1
153,appreci,1
154,effort,2
155,overcom,1
156,difficulties.h,1
157,ask,1
158,protect,1
159,amid,1
160,keep,1
161,activ,1
162,optimist,1
163,solidarity.vịnh,1
164,border,1
165,navi,1
166,soldier,1
167,made,1
168,great,1
169,safeguard,1
170,sovereignti,1
171,take,1
172,part,1
173,work,1
174,“,1
175,far,1
176,armi,2
177,none,1
178,deni,1
179,duti,1
180,fear,1
181,atmospher,1
182,entir,1
183,”,1
184,vn,1
